Time_s,V_source,V_node,V_out,I_ser,P_ser_W,P_ref_W,I_res1,I_res2,I_res3,I_res4,I_res5
1.0157729640151516e-07,0.995856962747845,0.09144308426395678,0.089922498489521,2.008434519133127e-05,3.05399695867942e-08,1.3941326149528192e-06,-0.00022578551950535095,0.0006259959729358625,-0.00022833734801580514,-6.490518516131032e-05,-9.927439997701888e-05
1.0158654415246213e-07,0.9959074036743064,0.09144747992848468,0.08992463471501028,2.0114188528256704e-05,3.0630795723175696e-08,1.3889617060917527e-06,-0.00022523001930803383,0.0006256269286650375,-0.00022984057331261416,-6.361431466087063e-05,-9.904284263258482e-05
1.0159579190340909e-07,0.9959592704140282,0.09145198374129049,0.0899266662984539,2.0146842462509168e-05,3.073033022614569e-08,1.3838583775300312e-06,-0.00022467476585457836,0.0006252520265900551,-0.00023133717750570122,-6.232055734618796e-05,-9.881188080687051e-05
1.0160503965435607e-07,0.9960123578982805,0.09145657820276162,0.08992858835746737,2.018214034201832e-05,3.083810549890655e-08,1.3788182625159653e-06,-0.00022411974428299895,0.0006248712858723636,-0.00023282710127522991,-6.1023967946676826e-05,-9.858149019026258e-05
1.0161428740530304e-07,0.9960664565444803,0.09146124546697021,0.08993039630057681,2.0219907098049903e-05,3.0953627925600836e-08,1.3738368743667162e-06,-0.0002235649388410491,0.0006244847266133464,-0.00023431028450721499,-5.9724600434556024e-05,-9.835164452443876e-05
1.0162353515625e-07,0.9961213530828273,0.09146596741178335,0.08993208584250038,2.0259959969395212e-05,3.1076379191464894e-08,1.3689096235539301e-06,-0.00022301033295260545,0.0006240923697879118,-0.00023578666636765928,-5.842250808857927e-05,-9.812231570746324e-05
1.0163278290719698e-07,0.9961768313962831,0.09147072570996795,0.08993365301823486,2.030210925548909e-05,3.120581772119366e-08,1.3640318351499443e-06,-0.00022245590928721566,0.0006236942371749092,-0.00023725618538023314,-5.711774356099e-05,-9.789347390592846e-05
1.0164203065814395e-07,0.996232673370591,0.09147550190100431,0.08993509419589188,2.0346159095394856e-05,3.1341380239987844e-08,1.3591987665705203e-06,-0.00022190164983254318,0.0006232903512846517,-0.00023871877950717483,-5.581035894741566e-05,-9.766508767369805e-05
1.0165127840909091e-07,0.9962886597509342,0.0914802774633248,0.0899364060882381,2.0391908269537365e-05,3.148248346073197e-08,1.354405625554102e-06,-0.0002213475359694222,0.00062288073528383,-0.00024017438623314584,-5.4500405859406565e-05,-9.743712407677961e-05
1.0166052616003789e-07,0.99634457100199,0.09148503388670497,0.08993758576289414,2.0439151021143225e-05,3.162852589995273e-08,1.3496475883137776e-06,-0.0002207935485492072,0.0006224654129181207,-0.00024162294265169562,-5.3187935499317115e-05,-9.720954882382434e-05
1.0166977391098485e-07,0.9964001881678907,0.09148975274451059,0.08993863065115676,2.0487677893987098e-05,3.177888982287889e-08,1.3449198177959205e-06,-0.00022023966797315696,0.0006220444084327885,-0.0002430643855539582,-5.187299873724819e-05,-9.698232640175578e-05
1.0167902166193182e-07,0.9964552937288229,0.09149441576552948,0.08993953855540945,2.05372765832783e-05,3.193294331727057e-08,1.3402174819796324e-06,-0.0002196858742734747,0.0006216177464915861,-0.00024449865151930514,-5.055564618966404e-05,-9.675542021596453e-05
1.016882694128788e-07,0.996509672450886,0.09149900490510275,0.0899403076550976,2.0587732796263626e-05,3.209004249337631e-08,1.3355357721488702e-06,-0.00021913214719575388,0.000621185452094294,-0.00024592567700757053,-4.923592829944854e-05,-9.65287927345452e-05
1.0169751716382576e-07,0.9965631122258869,0.09150350241527898,0.08994093651124427,2.0638831119201034e-05,3.224953380599407e-08,1.3308699210687745e-06,-0.00021857846628245718,0.0006207475504932011,-0.00024734539845245457,-4.791389541700139e-05,-9.630240563598628e-05
