Time_s,V_source,V_node,V_out,I_ser,P_ser_W,P_ref_W,I_res1,I_res2,I_res3,I_res4,I_res5,I_res6,I_res7,I_res8
1.0921593868371213e-07,0.9854398304353112,0.08983052000954926,0.07983005504054864,0.00010000464969000698,1.0000929959621014e-06,1.7523138776023577e-06,0.0003874837057958262,-0.0001097097123451784,-0.00022033598953786414,3.833623047296963e-05,2.241765598765492e-06,1.1833396686286971e-06,5.940567649445474e-07,2.4550801625717983e-07
1.092251864346591e-07,0.9857332204847471,0.08985532283915068,0.07982816040538399,0.00010027162433766734,1.0054398647314283e-06,1.7530618912679734e-06,0.00038840152772272405,-0.00010993939657245575,-0.00022024110138869392,3.815396453614e-05,2.2352851357316514e-06,1.1717492993798565e-06,5.81587020830713e-07,2.337013356889614e-07
1.0923443418560606e-07,0.9860244679395579,0.08987993873227447,0.07982620290696785,0.00010053735825306669,1.0107760404505477e-06,1.753762320387068e-06,0.00038931824892544074,-0.00011016776037873452,-0.00022013961539365623,3.7969505339474817e-05,2.2284972012597785e-06,1.1598882652570866e-06,5.688789342502449e-07,2.2169139071509532e-07
1.0924368193655304e-07,0.9863135497216259,0.08990436566103191,0.07982418167822417,0.00010080183982807775,1.0161010912725442e-06,1.7544147012198368e-06,0.0003902338664295134,-0.00011039480204067767,-0.00022003153671853432,3.7782861994412106e-05,2.221400535597223e-06,1.1477558155150093e-06,5.559319213551814e-07,2.0947771362468384e-07
1.0925292968750001e-07,0.986600442741945,0.0899286015964759,0.07982209585032651,0.0001010650574614944,1.0214145839695164e-06,1.7550185721306944e-06,0.0003911483772554203,-0.00011062051986141941,-0.0002199168707426296,3.759404371481578e-05,2.213993883367732e-06,1.1353512056028415e-06,5.427454042301614e-07,1.9705984195243465e-07
1.0926217743844697e-07,0.9868851239012633,0.08995264450865763,0.07981994455272218,0.00010132699955935507,1.0267160839701543e-06,1.7555734736620886e-06,0.00039206177841857555,-0.00011084491217059615,-0.0002197956230585938,3.7403059816415256e-05,2.2062759936387586e-06,1.1226736972046733e-06,5.293188109239499e-07,1.8443731850406564e-07
1.0927142518939395e-07,0.9871675700907229,0.08997649236668272,0.0798177269131562,0.00010158765453526571,1.0320051553976491e-06,1.7560789486086373e-06,0.0003929740669293338,-0.00011106797732437891,-0.00021966779947225028,3.720991971623766e-05,2.198245619988806e-06,1.109722558279456e-06,5.15651575480695e-07,1.7160969138142325e-07
1.0928067294034092e-07,0.9874477581924995,0.0900001431387673,0.07981544205769538,0.00010184701081071985,1.0372813611078885e-06,1.7565345420918668e-06,0.00039388523979296957,-0.00011128971370549878,-0.0002195334060024159,3.701463293204081e-05,2.1899015205753264e-06,1.0964970631014682e-06,5.017431379715986e-07,1.5857651400797269e-07
1.0928992069128788e-07,0.987725665080437,0.09002359479229392,0.07981308911075179,0.00010210505681542166,1.0425442627280483e-06,1.756939801635051e-06,0.0003947952940096972,-0.0001115101197232816,-0.0002193924488807097,3.681720908173171e-05,2.181242458202214e-06,1.0829964922999873e-06,4.875929445257347e-07,1.4533734515352235e-07
1.0929916844223486e-07,0.988001267620713,0.09004684529386986,0.0798106671951081,0.00010236178098761814,1.0477934206957103e-06,1.7572942772392735e-06,0.00039570422657465013,-0.00011172919381367241,-0.00021924493455135642,3.6617657882790215e-05,2.172267200388441e-06,1.0692201328998959e-06,4.7320044736179e-07,1.3189174895973818e-07
1.0930841619318183e-07,0.9882745426724673,0.0900698926093827,0.07980817543194084,0.00010261717177441878,1.0530283942980571e-06,1.7575975214591113e-06,0.0003966120344778874,-0.00011194693443926509,-0.00021909086967098398,3.6415989151680685e-05,2.162974519436115e-06,1.055167278361543e-06,4.585651048189883e-07,1.1823929496492491e-07
1.0931766394412879e-07,0.9885454670884641,0.09009273470405794,0.07980561294084526,0.00010287121763212736,1.0582487417116512e-06,1.75784908947934e-06,0.00039751871470438966,-0.0001121633400893293,-0.00021893026110841488,3.621221280326178e-05,2.1533631924992106e-06,1.0408372286209478e-06,4.43686381388355e-07,1.0437955812911532e-07
1.0932691169507577e-07,0.9888140177157508,0.09011536954251749,0.07980297883986001,0.00010312390702657523,1.0634540200425733e-06,1.7580485391920473e-06,0.00039842426423405736,-0.00011237840927983726,-0.00021876311594444463,3.600633885019097e-05,2.1434320016524966e-06,1.0262292901299867e-06,4.285637477438818e-07,9.031211885900165e-08
1.0933615944602274e-07,0.9890801713963034,0.09013779508883582,0.07980027224549123,0.00010337522843344656,1.068643785366726e-06,1.7581954312738458e-06,0.00039932868004170964,-0.0001125921405534897,-0.00021858944147162552,3.5798377402323665e-05,2.1331797339604755e-06,1.011342775896405e-06,4.1319668077350365e-07,7.603656303276806e-08
1.093454071969697e-07,0.9893439049676923,0.09016000930659898,0.07979749227273755,0.00010362517033861473,1.0738175927706916e-06,1.7582893292639188e-06,0.0004002319590970815,-0.00011280453247974058,-0.0002184092451940312,3.5588338666108624e-05,2.1226051815467867e-06,9.96177005523999e-07,3.975846636102044e-07,6.155248202494763e-08
1.0935465494791667e-07,0.9896051952637488,0.09018201015896275,0.07979463803511495,0.00010387372123847823,1.0789749963929082e-06,1.7583297996423465e-06,0.000401134098364829,-0.00011301558365482383,-0.00021822253482702141,3.537623294397627e-05,2.1117071416636283e-06,9.807313052525858e-07,3.8172718566287626e-07,4.6859472731076547e-08
1.0936390269886365e-07,0.9898640191152235,0.09020379560871053,0.07979170864468137,0.00010412086964029223,1.0841155494650729e-06,1.7583164119088e-06,0.0004020350948045194,-0.00011322529270177454,-0.00021802931829699722,3.516207063372634e-05,2.1004844167615875e-06,9.650050079982221e-07,3.6562374264736175e-07,3.1957137592537154e-08
1.0937315044981061e-07,0.9901203533504538,0.0902253636183124,0.07978870321206168,0.00010436660406250749,1.0892388043540206e-06,1.7582487386617288e-06,0.0004029349453706366,-0.00011343365827045432,-0.00021782960374115205,3.494586222790685e-05,2.0889358145594993e-06,9.489974533931344e-07,3.492738366172045e-07,1.6845084621055625e-08
